CODALM;CODPDT;LOCALIZ;SISVAL;PVP1;PVP2;PVP3;PVP4;PVP5;PRESTA;PREULT;PREMED;CANEXI;CODPRV;STOCKMIN;STOCKMAX
01;1852-3190;;M;9,75;9,75;9,75;9,75;9,75;0;0;0;0;99998;0;0
01;1852-3191;;M;11,3;11,3;11,3;11,3;11,3;0;0;0;0;99998;0;0
01;4928-13947975;;M;7,25;7,2;7,2;7,2;7,2;0;5,472;5,47;0;165;0;0
01;1852-3192;;M;30;30;30;30;30;0;0;0;0;99998;0;0
01;4207-10-150X130;;M;2,09;2,09;2,09;2,09;2,09;0;0;1,045;0;17;0;0
01;4207-1/4X2.3/4;;M;2,34;2,34;2,34;2,34;2,34;0;0;1,17;0;17;0;0
01;4928-11709042;070802;M;83,2;83,2;83,2;83,2;83,2;0;0;65,5;4;36;0;0
01;4919-4214338332;07030403;M;89,78;0;0;0;0;0;0;69,06;0;36;0;0
01;4919-6156118831;;M;11,6;11,6;11,6;11,6;11,6;0;0;9,27;0;36;0;0
01;4919-6156118810;07030301;M;16,42;13,71;13,71;13,71;13,71;0;0;5,25;0;36;0;0
01;2H1618;010404;M;18,85;18,85;18,85;18,85;18,85;0;0;9,415;0;36;0;0
01;0544984;;M;12,5;12,5;12,5;12,5;12,5;0;0;10;0;36;0;0
01;7C9198;;M;46,62;46,62;46,62;46,62;46,62;0;0;37,29;0;36;0;0
01;9Y9154;;M;22,59;22,59;22,59;22,59;22,59;0;0;0;0;36;0;0
01;9Y9153;;M;15,7;15,7;15,7;15,7;15,7;0;0;12,56;0;36;0;0
01;4919-4214338522;;M;49,85;49,85;49,85;49,85;49,85;0;0;39,85;0;36;0;0
01;1852-3194;;M;14,8;14,8;14,8;14,8;14,8;0;0;0;0;99998;0;0
01;1852-3193;;M;19,63;19,63;19,63;19,63;19,63;0;0;0;0;99998;0;0
01;4900-593;;M;60,03;0;0;0;0;0;0;0;0;105;0;0
01;2W8410;;M;64,99;0;0;0;0;0;0;48,14;0;36;0;0
01;3000-265;050507;M;0,48;0,48;0,48;0,48;0,48;0;0;0,193;5;00001;10;20
01;3000-275;050507;M;0,51;0,51;0,51;0,51;0,51;0;0;0,204;16;00001;10;20
01;3000-285;050507;M;0,56;0,56;0,56;0,56;0,56;0;0;0,226;17;00001;10;20
01;3000-330;050507;M;0,73;0,73;0,73;0,73;0,73;0;0,292;0,292;10;00001;10;20
01;130100-08-11;E;M;10,72;10,72;10,72;10,72;0;0;0;4,288;0;00001;0;0
01;4915-0899401;020204;M;0,26;0;0;0;0;0;0;0;0;58;0;0
01;4915-0892210;;M;8,45;7,9;7,9;7,9;7,9;0;5,697;4,83939;6;58;0;0
01;4900-594;;M;44,5;44,5;44,5;44,5;44,58;0;0;32,95;0;4131;0;0
01;4900-ME60;;M;52,05;52,05;52,05;52,05;0;0;31,23;0;0;211;0;0
01;1852-3199;;M;12,25;12,25;12,25;12,25;12,25;0;0;0;0;99998;0;0
01;1852-3198;;M;12,95;12,95;12,95;12,95;12,95;0;0;0;0;99998;0;0
01;1852-3200;;M;17,45;17,45;17,45;17,45;17,45;0;0;0;0;99998;0;0
01;4900-RY080;;M;312,05;0;0;0;0;0;187,23;0;0;211;0;0
01;1852-3197;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;1852-3196;;M;37,1;37,1;37,1;37,1;37,1;0;0;0;0;99998;0;0
01;1852-3195;;M;66;66;66;66;66;0;0;0;0;99998;0;0
01;C-MIK3-5160-1007;;M;409,21;0;0;0;0;0;0;220,34;0;00000;0;0
01;4W7015;;M;172,03;172,03;172,03;172,03;172,03;0;0;118,6225;0;36;0;0
01;7X2406;E;M;110,88;110,88;110,88;110,88;110,88;0;0;39;0;36;0;0
01;8T2470;;M;46,73;46,73;46,73;46,73;46,73;0;0;34,61;0;36;0;0
01;9L8113;;M;153,43;153,43;153,43;153,43;153,43;0;0;113,65;0;36;0;0
01;1W1666;;M;67,17;67,17;67,17;67,17;67,17;0;0;49,75;0;36;0;0
01;1W1660;;M;67,17;67,17;67,17;67,17;67,17;0;0;49,75;0;36;0;0
01;1N3822;;M;9;9;9;9;9;0;0;6,66;0;36;0;0
01;9N5233-U;;M;303,75;303,75;303,75;303,75;303,75;0;0;225;0;36;0;0
01;8T7981;;M;34,63;34,63;34,63;34,63;34,63;0;0;13,96;0;36;0;0
01;4915-893554;W0902;M;16,5;16,5;16,5;16,5;16,5;0;0;7,70889;5;58;2;10
01;4915-8994012;;M;26;26;26;26;26;0;0;13;0;58;0;0
01;4915-8922101;020303;M;7,9;7,9;7,9;7,9;7,9;0;0;2,525;3;58;2;6
01;4915-8922105;020303;M;7,9;7,9;7,9;7,9;7,9;0;0;4,325;-2;58;2;6
01;4915-891650;020204;M;3,2;3,2;3,2;3,2;3,2;0;0;0;0;58;0;0
01;1852-3201;;M;15,05;15,05;15,05;15,05;15,05;0;0;0;0;99998;0;0
01;1852-3202;;M;22,55;22,55;22,55;22,55;22,55;0;0;0;0;99998;0;0
01;1852-3203;;M;42,55;42,55;42,55;42,55;42,55;0;25,518;0;0;213;0;0
01;1852-3205;;M;20,45;20,45;20,45;20,456;20,45;0;0;0;0;99998;0;0
01;1852-3204;;M;6,25;6,25;6,25;6,25;6,25;0;0;0;0;99998;0;0
01;1852-3206;;M;23,9;23,9;23,9;23,9;23,9;0;0;0;0;99998;0;0
01;920-12;050107;M;3,85;3,85;0;0;0;0;1,873;1,873;20;00001;0;0
01;3509-48;;M;80,18;0;0;0;0;0;0;40,09;0;00001;0;0
01;4738-IH2096;040205;M;64,02;0;0;0;0;0;0;47,42;0;214;0;0
01;1573862;;M;102,9;0;0;0;0;0;0;0;0;3;0;0
01;1852-3210;;M;37,15;37,15;0;0;0;0;0;0;0;99998;0;0
01;1852-3216;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;1852-3215;;M;38,75;38,75;38,75;38,75;38,75;0;0;0;0;99998;0;0
01;1852-3209;;M;16,21;16,21;16,21;16,21;16,21;0;0;0;0;99998;0;0
01;1852-3208;;M;13,7;13,7;13,7;13,7;13,7;0;0;0;0;99998;0;0
01;1852-3207;;M;12,87;12,87;12,87;12,87;12,87;0;0;0;0;99998;0;0
01;1852-3214;;M;12,75;12,75;12,75;12,75;12,75;0;0;0;0;99998;0;0
01;1852-3213;;M;103,1;103,1;103,1;103,1;103,1;0;0;0;0;99998;0;0
01;1852-3212;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;1852-3211;;M;28,8;28,8;28,8;28,8;28,8;0;0;0;0;99998;0;0
01;328410-95;;M;70,1;70,1;70,1;70,1;70,1;0;35,056;35,05882;0;00001;0;0
01;1852-3217;;M;24,65;24,65;24,65;24,65;24,65;0;0;0;0;99998;0;0
01;4943-404222A1;;M;40,59;40,59;40,59;40,59;40,59;0;0;30,85;0;246;0;0
01;4943-87588665;;M;595,75;595,75;595,75;595,75;595,75;0;0;452,87;0;246;0;0
01;4943-8603624;;M;173,87;173,87;173,87;173,87;173,87;0;0;132,14;0;246;0;0
01;4943-76085380;;M;62,97;62,97;62,97;62,97;62,97;0;0;47,85;0;246;0;0
01;4944-7185-900W;;M;37,61;37,61;37,61;37,61;37,61;0;21,938;0;0;254;0;0
01;4944-SP93151818;070204;M;88,8;0;0;0;0;0;0;53,33;0;254;0;0
01;4903-ES5502;;M;0,27;0,27;0,27;0,27;0;0;0,162;0;0;211;0;0
01;1852-3220;;M;40;40;40;40;40;0;0;0;0;99998;0;0
01;1852-3219;;M;21,85;21,875;21,85;21,85;21,852;0;0;0;0;99998;0;0
01;1852-3218;;M;30,7;30,7;30,7;30,7;30,7;0;0;0;0;99998;0;0
01;4738-IA2012;;M;169;77,14;77,14;0;0;0;0;51,43;0;214;0;0
01;4738-S0800R;040103;M;7,81;7,81;7,81;0;0;0;0;5,18;1;214;1;2
01;4738-B7113;040306;M;21,8;8,98;8,98;0;0;0;0;4,87;0;214;1;2
01;4738-IF4565;150204;M;9,3;3,85;3,85;0;0;0;0;2,535;0;214;0;0
01;4735-WK-55/3;;M;14,23;0;0;0;0;0;0;14,23;0;105;0;0
01;4735-BC-1158;;M;6,54;0;0;0;0;0;6,5403;0;0;105;0;0
01;4735-AI-5278;;M;8,21;0;0;0;0;0;0;8,21;0;105;0;0
01;4738-BF884;040206;M;11,4;0;0;0;0;0;0;4,38667;2;214;0;0
01;4738-B7142;040106;M;27,8;16,35;16,35;0;0;0;10,67;10,762;5;214;3;5
01;4738-BF1102;040106;M;18,1;10,65;10,65;0;0;0;6,81;6,8825;4;214;2;4
01;1852-3177;;M;36,55;0;0;0;0;0;0;0;0;99998;0;0
01;1852-3178;;M;28,33;0;0;0;0;0;0;0;0;99998;0;0
01;1852-3179;;M;28,39;0;0;0;0;0;0;0;0;99998;0;0
01;1852-3180;;M;25,71;0;0;0;0;0;0;0;0;99998;0;0
01;4919-4264311133;;M;171,03;171,03;171,03;171,03;0;0;0;136,82;0;92;0;0
01;4905-A2-190;;M;36,68;36,68;36,68;36,68;36,68;0;0;20,54;0;32;0;0
01;4905-2012;;M;10,94;0;0;0;0;0;0;6,13;0;32;0;0
01;1852-3221;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;4738-PA2719;150103;M;30,9;30,9;30,9;30,9;0;0;18,6;19,4;5;214;0;0
01;4738-BF7681D;030303;M;34,95;20,37;20,37;20,37;20,37;0;0;11,7275;2;214;1;2
01;4738-PA1615;140103;M;28,41;28,41;28,41;28,41;0;0;17,34;18,14;1;214;1;2
01;4738-PA1647;130203;M;31,56;31,56;31,56;31,56;0;0;0;21,04;1;214;1;2
01;4738-PT670;030302;M;7,98;7,98;7,98;7,98;0;0;0;4,98;0;214;0;0
01;09FTLG8-1/8;;M;5,89;5,89;5,89;5,89;5,89;0;0;1,42;0;00001;0;0
01;1852-3222;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;1852-3223;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;4738-LF781;;M;9,65;9,65;9,65;9,65;9,65;0;0;0;0;113;0;0
01;4737-LF781;;M;9,65;9,65;9,65;0;0;0;0;5,75;0;113;0;0
01;4738-PT213;040104;M;9,55;0;0;0;0;0;0;4,61429;5;214;2;2
01;4738-PA1629S;150103;M;49,26;49,26;49,26;49,26;49,26;0;0;29,56;2;214;2;2
01;4903-325;BATERIAS3;M;165,3;145,1;164,06;139,1;198,36;0;0;107;1;221;2;4
01;4903-630;BATERIAS1;M;165,3;139,1;164,06;164,06;0;0;0;109,11946;13;221;4;7
01;4903-312;BATERIAS2;M;138,97;122,3;137,32;0;0;0;0;0;-8;221;0;0
01;4903-638;BATERIAS2;M;151,05;151,05;151,05;151,05;151,05;0;0;87,5;0;221;3;5
01;4903-334;BATERIAS6;M;110,12;95,87;99,85;0;0;0;0;68,25195;15;221;0;0
01;4903-335;BATERIAS5;M;112,2;95,87;110,02;110,02;0;0;0;0;-7;221;0;0
01;130100-10-11;;M;9,11;9,11;9,11;9,11;9,11;0;0;3,644;0;00001;0;0
01;131100-10-11;;M;10,08;10,08;10,08;10,08;10,08;0;0;4,032;0;00001;0;0
01;132100-10-11;;M;12,21;12,21;12,21;12,21;12,21;0;0;4,084;0;00001;0;0
01;4928-14514385;;M;52,65;52,65;52,65;52,65;52,65;0;0;40,5;0;36;0;0
01;4928-11002418;;M;26,82;26,82;26,82;26,82;26,82;0;0;21,37;0;36;0;0
01;4928-11041656;070703;M;10,64;10,64;10,64;10,64;10,64;0;0;7,04;0;36;0;0
01;8S6410;;M;4,86;4,86;4,86;4,86;4,86;0;0;2,43;0;36;0;0
01;1852-3224;;M;59,9;59,9;59,9;59,9;59,9;0;29,93;29,93;0;213;0;0
01;4900-10015;;M;17,29;17,29;17,29;17,29;17,29;0;10,377;0;0;170;0;0
01;1200300;;M;648,36;648,36;648,36;648,36;648,36;0;0;508,35;0;36;0;0
01;1852-3225;;M;95,4;95,4;95,4;95,4;95,4;0;0;0;0;99998;0;0
01;4742-247;;M;237,6;237,6;237,6;237,6;237,6;0;0;150;0;179;0;0
01;4900-559;;M;2248;0;0;0;0;0;1988;1988;1;205;0;0
01;4742-248;;M;435,6;435,6;435,6;435,6;435,6;0;0;275;0;179;0;0
01;4742-249;;M;134,4;134,4;134,4;134,4;134,4;0;0;85;0;179;0;0
01;4742-250;;M;384;384;384;384;384;0;0;242;0;179;0;0
01;4742-251;;M;152,06;152,06;152,06;152,06;152,06;0;0;96;0;179;0;0
01;4742-252;;M;142,56;142,56;142,56;142,56;142,56;0;0;90;0;179;0;0
01;4902-233;;M;26;26;26;26;26;0;20;0;0;136;0;0
01;4971-03;;M;896,68;0;0;0;0;0;688;688;0;71;0;0
01;4905-68149;;M;18,32;18,32;18,32;18,32;18,32;0;6,412;6,41;0;32;0;0
01;4905-68110;;M;10,5;10,5;10,5;10,5;10,5;0;3,6715;3,67;0;32;0;0
01;7W2326;;M;0;0;0;0;0;0;0;0;0;1;0;0
01;1852-3226;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;448.605;;M;11,1;9,76;9,76;9,76;9,76;0;0;5,55;0;22;0;0
01;1852-3227;;M;8,95;8,95;8,95;8,95;8,95;0;0;0;0;99998;0;0
01;1852-3229;;M;7,85;7,85;7,85;7,85;0;0;0;0;0;99998;0;0
01;4900-41-16;;M;3,94;0;0;0;0;0;2,758;2,76;0;105;0;0
01;1852-3230;;M;23,18;23,18;23,18;23,18;23,18;0;0;0;0;99998;0;0
01;1732142;CRIS ARRIBA;M;1306,65;0;0;0;0;0;80;80;1;3;0;0
01;1732143;CRIS ARRIBA;M;368;0;0;0;0;0;64,5;64,5;1;3;0;0
01;4972-0363031;;M;9,98;9,98;9,98;0;0;0;0;7,68;0;1;0;0
01;1852-3231;;M;9,5;9,5;9,5;9,5;9,5;0;0;0;0;99998;0;0
01;1852-3232;;M;7,6;7,6;7,6;7,6;7,6;0;0;0;0;99998;0;0
01;1852-3233;;M;61,14;61,14;61,14;61,14;61,14;0;0;0;0;99998;0;0
01;09PLREG4;W0801;M;12,65;12,65;12,65;12,65;12,65;0;5,06;5,13095;24;213;0;0
01;09SPIR8-6/30;;M;44,29;44,29;44,29;44,29;44,29;0;0;18,25;0;00001;0;0
01;1852-3234;;M;10,9;10,9;10,9;10,9;10,9;0;0;0;0;99998;0;0
01;1852-3235;;M;11,75;11,75;11,75;11,75;11,75;0;0;0;0;99998;0;0
01;1067-18R33M;;M;4735;4735;4735;0;0;0;0;0;0;20;0;0
01;09FDH4-1/8;W0703;M;3,03;3,03;3,03;3,03;0;0;1,212;1,212;10;00001;0;0
01;09FDH4-1/4;W0703;M;3,2;3,2;3,2;3,2;0;0;1,28;1,28;10;00001;0;0
01;09RDH8-1/8;;M;1,36;1,36;1,36;1,36;0;0;0;0,68;0;00001;0;0
01;09RDH8-1/4;W0701;M;1,83;1,83;1,83;1,83;1,83;0;0;0,732;14;00001;0;0
01;09FDH10-1/4;W0703;M;3,46;3,46;3,46;3,46;0;0;1,384;1,384;11;00001;0;0
01;09PTI4;W0604;M;3,3;3,3;3,3;3,3;3,3;0;0;1,13059;16;00001;0;0
01;09PTI6;;M;3,65;3,65;3,65;3,65;0;0;0;1,512;7;00001;0;0
01;09FDM4-1/4;W0703;M;2,3;2,3;2,3;2,3;2,3;0;0;0,92;10;00001;0;0
01;09PCG8-1/4;W0704;M;2,73;2,73;2,73;2,73;2,73;0;0;1,11662;5;00001;0;0
01;704-G-06-08;;M;2,85;2,85;2,85;2,85;2,825;0;0;0;-2;00001;0;0
01;758-G-06-08;;M;7,9;7,9;7,9;7,9;7,9;0;0;0;0;00001;0;0
01;1852-3236;;M;121,8;121,8;121,8;121,8;121,8;0;0;0;0;99998;0;0
01;1852-3237;;M;168,85;168,85;168,85;168,85;168,85;0;0;0;0;99998;0;0
01;1852-3238;;M;131,35;131,35;131,35;131,35;131,35;0;0;0;0;99998;0;0
01;1852-3239;;M;89,8;89,38;89,8;89,8;89,8;0;0;0;0;99998;0;0
01;1852-3240;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;1852-3241;;M;19,75;19,75;19,75;19,75;19,75;0;0;0;0;99998;0;0
01;0219.00000000000;;M;6;6;6;6;6;0;4;0;0;00000;0;0
01;0219.00000000001;;M;4,5;4,5;4,5;4,5;4,5;0;2;0;0;00000;0;0
01;09RDI12;W0702;M;4,4;4,4;4,4;4,4;4,4;0;1,76;1,76;10;00001;0;0
01;09RDI6;W0702;M;2,13;2,13;2,13;2,13;2,13;0;0;0,852;7;00001;0;0
01;09RDI8;W0702;M;2,63;2,63;2,63;2,63;2,63;0;0;1,052;7;00001;0;0
01;09RDI10;W0702;M;3,73;3,73;3,73;3,73;3,73;0;1,492;1,492;10;00001;0;0
01;09PDI4;W0603;M;2,33;2,33;2,33;2,33;0;0;0;0,932;-1;00001;0;0
01;4735-C-1760;;M;10,68;10,68;10,68;10,68;10,68;0;0;5,13;0;105;0;0
01;4738-S1012A;150204;M;11,82;11,82;11,82;11,82;0;0;0;7,88625;2;214;2;2
01;4900-595;;M;20,48;0;0;0;0;0;10,48;10,48;0;205;0;0
01;4903-LAM-24V-10W;;M;0,57;0,57;0,57;0,57;0,57;0;0;0;0;211;0;0
01;449.124;;M;88,42;88,42;88,42;88,42;88,42;0;0;44,21;0;22;0;0
01;6.99X234.32;;M;8,12;8,128;8,12;8,12;8,12;0;0;4,06;0;22;0;0
01;19.415;;M;55,9;55,9;55,9;55,9;55,9;0;0;27,95;0;22;0;0
01;296.676;;M;51,7;51,7;51,7;51,7;51,7;0;0;25,85;0;22;0;0
01;338.304;;M;82,92;85,92;85,92;85,92;85,92;0;0;42,96;0;22;0;0
01;541.154;;M;0,13;0,13;0,13;0,13;0,13;0;0;0;0;22;0;0
01;19.478;;M;39,76;39,76;39,76;39,76;39,76;0;0;19,88;0;22;0;0
01;19.479;;M;77,9;77,9;77,9;77,9;77,9;0;0;38,95;0;22;0;0
01;194.680;;M;129,1;129,1;129,1;129,1;129,1;0;0;64,55;0;22;0;0
01;1140760;;M;63,9;63,9;63,9;63,9;63,9;0;0;31,95;0;36;0;0
01;7N0110;;M;196,68;175,04;175,04;175,04;175,04;0;145,69;145,69;0;36;0;0
01;9W1494;07050313;M;44,59;44,59;44,59;44,59;32,31;0;13,75;13,75;3;36;0;0
01;4919-4214338550;070404;M;23,4;23,4;23,4;23,4;23,4;0;0;18,7;0;36;0;0
01;300.362;;M;9,08;9,08;9,08;9,08;9,08;0;0;4,54;0;22;0;0
01;09PLREG6;W0801;M;13,79;13,79;13,79;13,79;13,79;0;0;5,65846;11;213;0;0
01;09PLREG8;W0801;M;16,08;16,08;16,08;16,08;16,08;0;0;6,58857;8;213;0;0
01;4903-LAM12V60/55;;M;1,5;1,5;1,5;1,5;1,5;0;1;0;0;211;0;0
01;4903-LAM24V1,2W;;M;0,52;0,52;0,52;0,52;0,52;0;0;0,26;0;211;0;0
01;4903-LAM12V10W;;M;0,41;0,41;0,41;0,41;0,41;0;0;0,205;0;211;0;0
01;4903-24V1,2WB8,5;;M;1,44;1,44;1,44;1,44;1,44;0;0;0,72;0;211;0;0
01;4900-3524;;M;12,5;12,5;12,5;12,5;12,5;0;0;8,5;0;211;0;0
01;4903-19023;;M;19,05;19,05;19,05;19,05;19,05;0;0;11,4;0;211;0;0
01;3.53X21.82-V;W0401;M;2,5;2,5;2,5;2,5;2,5;0;0;1,25;18;22;10;20
01;3.53X42.86-V;W0401;M;3,85;3,85;3,85;3,85;3,85;0;0;1,92;19;22;5;20
01;3.53X46.04-V;W0401;M;2,04;2,04;2,04;2,04;2,04;0;0;2,02;8;22;10;20
01;4907-CONEC/REM;;M;6,5;0;0;0;0;0;5,85;5,85;0;13;0;0
01;1852-3248;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;1852-3249;;M;8,78;8,78;8,78;8,78;8,78;0;0;0;0;99998;0;0
01;1852-3242;;M;22,75;22,75;22,75;22,75;22,75;0;0;0;0;99998;0;0
01;1852-3243;;M;9;9;9;9;9;0;0;0;0;99998;0;0
01;1852-3244;;M;10,78;10,78;10,78;10,78;10,78;0;0;0;0;99998;0;0
01;1852-3245;;M;65,35;65,35;65,35;65,35;65,35;0;0;0;0;99998;0;0
01;1852-3246;;M;26,1;26,1;26,1;26,1;26,1;0;0;0;0;99998;0;0
01;1852-3247;;M;77,45;77,545;77,45;77,45;77,45;0;0;0;0;99998;0;0
01;1852-3250;;M;43,75;43,75;43,75;43,75;43,75;0;0;0;0;99998;0;0
01;1852-3251;;M;15,9;15,9;15,9;15,9;15,9;0;0;0;0;99998;0;0
01;1852-3252;;M;98,75;98,75;98,75;98,75;98,75;0;0;0;0;99998;0;0
01;4904-OB035;;M;192,5;192,5;192,5;192,5;192,5;0;123,2;0;0;103;0;0
01;4904-OB040;;M;234,67;234,67;234,67;234,67;234,67;0;166,22;166,22;0;00000;0;0
01;8T8379;;M;13,3;13,3;13,3;13,3;13,3;0;0;6,135;0;36;0;0
01;7J9256;;M;10,28;10,28;10,28;10,28;10,28;0;0;2,565;0;36;0;0
01;1371955;;M;121,9;0;0;0;0;0;0;0;0;36;0;0
01;2081093;;M;93,65;0;0;0;0;0;0;62,04;0;339;0;0
01;4928-11990357;;M;1234,95;1234,95;1234,95;1234,95;0;0;0;699,81;0;36;0;0
01;4928-4871012;;M;654,47;654,47;654,47;654,47;0;0;0;436,32;0;36;0;0
01;4928-4720930;;M;655,71;655,71;655,71;0;0;0;0;437,14;0;36;0;0
01;4928-11037030;;M;75,61;75,61;75,61;75,61;0;0;0;42,84857;0;36;0;0
01;4928-11037031;;M;26,91;26,91;26,91;26,91;26,91;0;0;6,5;0;36;0;0
01;4928-4881069;;M;112,77;112,77;112,77;0;0;0;0;75,18;0;36;0;0
01;4928-4881068;;M;7,875;7,875;7,875;0;0;0;0;5,25;0;36;0;0
01;4928-4881067;;M;12,48;12,48;12,48;12,48;0;0;0;8,33;0;36;0;0
01;437.178;;M;9,2;9,2;9,2;9,2;9,2;0;4,603;0;0;22;0;0
01;417.288;;M;19,88;19,88;19,88;19,88;19,88;0;9,94;0;0;22;0;0
01;4928-11049401;;M;510,65;510,65;510,65;510,65;510,65;0;0;408;0;36;0;0
01;9X2064;;M;305,65;0;0;0;0;0;0;244,52;0;36;0;0
01;1945584;;M;199,19;0;0;0;0;0;0;159,35;0;36;0;0
01;4928-14508249;;M;21,45;21,45;21,45;21,45;21,45;0;0;16,5;0;;0;0
01;1250901;;M;20,13;20,13;20,13;20,13;20,13;0;0;16,1;0;36;0;0
01;7X7662;;M;24,44;24,44;24,44;24,44;24,44;0;0;0;-2;36;0;0
01;1244592;;M;24,44;24,44;24,44;24,44;24,44;0;0;19,55;0;36;0;0
01;4972-15271319;030202;M;24,08;24,08;24,08;24,08;24,08;0;0;19,26334;4;1;0;0
01;4972-15501271;;M;87,51;87,51;87,51;87,51;87,51;0;0;71,71334;0;1;0;0
01;4972-15312300;090501;M;433,12;433,12;433,12;433,12;433,12;0;0;346,49666;3;1;0;0
01;4972-15270188;;M;71,68;71,68;71,68;71,68;71,68;0;0;65,63334;0;1;0;0
01;4972-15270189;;M;30,74;30,74;30,74;30,74;30,74;0;0;29,19334;0;1;0;0
01;4972-15250584;;M;657,02;657,02;657,02;657,02;657,02;0;0;525,62;0;1;0;0
01;4972-15266845;;M;24,88;24,88;24,88;24,88;24,88;0;0;19,90334;0;1;0;0
01;25512-16-20;050701;M;7,93;7,93;7,93;7,93;7,93;0;0;9,664;8;00001;8;14
01;09SPIR10-8/30;;M;56,04;56,04;56,04;56,04;56,045;0;0;0;0;00001;0;0
01;4900-596;;M;50;0;0;0;0;0;40;40;0;247;0;0
01;4972-15332314;;M;1958,88;1958,88;1958,88;1958,88;1958,88;0;0;1567,1;0;1;0;0
01;4972-15273572;;M;32,96;32,96;32,96;32,96;32,96;0;0;26,36834;0;1;0;0
01;4972-15270794;;M;40,14;40,14;40,14;40,14;40,14;0;0;32,11334;0;1;0;0
01;1852-3253;;M;24,51;24,51;24,51;24,51;24,51;0;0;0;0;99998;0;0
01;727-04-04;050804;M;6,49;6,49;6,49;6,49;6,49;0;1,814;1,89188;12;00001;4;6
01;727-04-06;050804;M;17,79;17,79;17,79;17,79;17,79;0;0;5,3375;3;00001;4;6
01;727-05-05;050804;M;7,24;7,24;7,24;7,24;7,24;0;2,628;2,45719;8;00001;4;6
01;727-06-04;050804;M;18,14;18,14;18,14;18,14;18,14;0;0;5,44;3;00001;4;6
01;727-08-08;050804;M;8,42;8,42;8,42;8,42;8,42;0;2,725;2,60933;12;00001;4;6
01;727-08-10;050804;M;11,76;11,76;11,76;11,76;11,76;0;0;3,70531;7;00001;4;6
01;727-10-12;050804;M;15,12;15,12;15,12;15,12;15,12;0;10;7,2675;6;00001;4;6
01;727-12-10;050804;M;16,46;16,46;16,46;16,46;16,46;0;5,335;5,15889;9;00001;4;6
01;1900-160X165X99;;M;130;130;130;130;130;0;0;65;0;72;0;0
01;4900-400621;;M;8,88;8,88;8,88;0;0;0;0;5,92;0;116;0;0
01;727-12-12;050804;M;14,41;14,41;14,41;14,41;14,41;0;4,323;4,3225;4;00001;4;6
01;727-12-16;050804;M;26,24;26,24;26,24;26,24;26,24;0;0;7,8725;1;00001;4;6
01;727-16-16;050804;M;23,59;23,59;23,59;23,59;23,59;0;7,431;7,29906;8;00001;4;7
01;4943-8603223;070404;M;86,88;0;0;0;0;0;0;19,265;0;246;0;0
01;4943-4890832;;M;35,56;35,56;35,56;35,56;35,56;0;0;24;0;36;0;0
01;1852-3254;;M;3;3;3;3;3;0;0;0;0;99998;0;0
01;1852-3255;;M;8,75;8,75;8,75;8,75;8,75;0;0;0;0;99998;0;0
01;1852-3256;;M;14,55;14,55;14,55;14,55;14,55;0;0;0;0;99998;0;0
01;4928-1594042;;M;86,3;86,3;86,3;86,3;86,3;0;0;69,04;0;36;0;0
01;4972-WF2075;;M;20,75;20,75;20,75;20,75;20,75;0;0;16,6;0;1;0;0
01;4972-15274299;;M;34,45;34,45;34,45;34,45;34,45;0;0;27,56;0;1;0;0
01;4972-9038953;;M;27,27;27,27;27,27;27,27;27,27;0;0;21,815;0;1;0;0
01;4972-15246949;;M;20,74;20,74;20,74;20,74;20,74;0;0;16,59;0;1;0;0
01;4972-15266831;;M;45,4;45,4;45,4;0;0;0;0;36,32;0;1;0;0
01;4972-15270496;;M;215,21;215,21;215,21;215,21;215,21;0;0;172,17;0;1;0;0
01;4972-4525858;;M;5771,25;0;0;0;0;0;4617;4617;0;1;0;0
01;1852-3257;;M;60,8;60,8;60,8;60,8;60,8;0;0;0;0;99998;0;0
01;4928-1607369;;M;49,84;0;0;0;0;0;0;31,89;0;36;0;0
01;4928-1610834;;M;17,44;0;0;0;0;0;0;11,16;0;36;0;0
01;4928-947766;;M;2,54;0;0;0;0;0;0;1,62;0;36;0;0
01;4928-13944049;07070416;M;3,09;0;0;0;0;0;0;1,1;2;36;0;0
01;4928-1610923;07070324;M;56,73;56,73;56,73;56,73;0;0;0;36,3;1;36;0;0
01;4928-4881260;07070320;M;84,79;0;0;0;0;0;0;54,26;1;36;0;0
01;4928-4766211;;M;4,37;4,37;4,37;0;0;0;0;3,09;0;36;0;0
01;4928-4880985;;M;2,5;0;0;0;0;0;0;1,6;0;36;0;0
01;4928-955127;;M;1,49;0;0;0;0;0;0;0,95;0;36;0;0
01;4928-4881080;;M;1648,32;0;0;0;0;0;0;1053;0;36;0;0
01;4928-11994551;;M;182,68;0;0;0;0;0;0;116,91;0;36;0;0
01;4928-6211358;;M;54,26;0;0;0;0;0;0;33,39;0;36;0;0
01;1852-3258;;M;14,85;14,85;14,85;14,85;14,85;0;0;0;0;99998;0;0
