CODALM;CODPDT;DOCFEC;DOCSER;DOCNUM;CANPED;CANSER;PREBAS;PREENT;MONEDA;DTOLIN;DTOCAB;CODMOD;PORIMP;CODTER;LINEA;MARSIT;DESPDT;CANASER;SERPRE;NUMPRE;LINPRE
01;2530067;07/10/2010;C0;001309;1;1;390,38;390,38;EU;0;0;01;18;3;2;S;PROTECCION DE CANTONERA;0;;;0
01;4905-GE-50;07/10/2010;C0;001310;2;2;81,5;81,5;EU;55;0;01;18;32;0;S;ROTULA BOLA 50;0;;;
02;4922-166223;07/10/2010;C0;001311;2;2;138,98333;138,98;EU;40;0;01;18;226;0;S;TURBINA DOBLE COMPLETA 24 V;0;;;0
01;1N2946;07/10/2010;C0;001312;1;1;9,24;9,24;EU;0;0;01;0;353;1;S;CODO DEL TUBO DE ESCAPE;0;;;0
01;4903-630;07/10/2010;C0;001313;1;1;110,2;110,2;EU;0;0;01;18;221;1;S;BATERIA 180 +D;0;;;
01;4928-973936;06/10/2010;C0;001314;2;2;13,39;13,39;EU;0;0;01;18;22;1;S;RETEN;0;;;
01;22413-16-16;25/08/2010;C0;001092;5;5;3,968;3,967;EU;0;0;01;18;00001;2;S;ESPIGA RECTA T.L. ORFS 1";0;;;0
01;22413-12-12;25/08/2010;C0;001092;5;5;2,538;2,538;EU;0;0;01;18;00001;3;S;ESPIGA RECTA T.L. ORFS 3/4;0;;;0
01;4900-N03460954;08/10/2010;C0;001315;-4;-4;70,5;70,5;EU;0;0;01;18;369;1;S;ELEMENTO ACOPLAMIENTO;0;;;0
01;4906-R-EXPRE-1/2;08/10/2010;C0;001316;15;15;3,4;3,4;EU;30;0;01;18;213;0;S;RACOR EXPRES 1/2;0;;;0
01;4906-R-EXPRE-3/8;08/10/2010;C0;001316;15;15;2,35048;2,35;EU;30;0;01;18;213;0;S;RECOR EXPRES 3/8;0;;;0
01;4797-KFG1.U1;08/10/2010;C0;001318;1;1;65,5;65,5;EU;40;0;01;18;280;1;S;VALVULA DE PRESION CENTRAL DE ENGRASE;0;;;0
02;2305272;08/10/2010;C0;001320;1;1;91,38;91,38;EU;0;0;01;0;339;1;S;TUBO DEL TURBO;1;;;0
02;42N-06-12760;08/10/2010;C0;001322;1;1;12,81013;12,81;EU;21;0;01;18;5;1;S;PILOTO TRASERO MIXTA;0;;;0
01;6240-41-4210;08/10/2010;C0;001323;2;2;113,75316;113,75;EU;21;0;01;18;5;1;S;VALVULA ESCAPE;0;;;0
01;6240-41-4110;08/10/2010;C0;001323;2;2;84,53797;84,54;EU;21;0;01;18;5;2;S;VALVULA ADMISION;0;;;0
01;6240-11-1370;08/10/2010;C0;001323;4;4;14,69937;14,7;EU;21;0;01;18;5;3;S;RETEN DE VALVULAS;0;;;0
01;6240-41-4520;08/10/2010;C0;001323;8;8;2,72943;2,73;EU;21;0;01;18;5;4;S;MEDIAS LUNAS DE VALVULA CULATA;0;;;0
01;4905-JLM710949;08/10/2010;C0;001324;4;4;47,37;47,37;EU;0;0;01;18;32;0;S;RODAMIENTO;0;;;0
01;4738-BT217;08/10/2010;C0;001325;1;1;5,66;5,66;EU;0;0;01;18;214;0;S;FILTRO ACEITE      BT237;0;;;0
01;4738-BT351;08/10/2010;C0;001325;1;1;12,52;12,52;EU;0;0;01;18;214;0;S;FILTRO HIDRAULICO;0;;;0
01;4738-BF825;08/10/2010;C0;001325;2;2;1,72;1,72;EU;0;0;01;18;214;0;S;FILTRO GASOIL CAV 296  S7111NC;0;;;0
01;4738-PA2970;08/10/2010;C0;001325;1;1;23,54;23,54;EU;0;0;01;18;214;0;S;FILTRO AIRE;0;;;0
01;4738-PA2689;08/10/2010;C0;001325;1;1;10,6;10,6;EU;0;0;01;18;214;0;S;FILTRO AIRE;0;;;0
01;4928-11110410;08/10/2010;C0;001326;1;1;138,4;138,4;EU;0;0;01;0;316;1;S;BOTE EXPANSOR AGUA 120E;0;;;0
01;4929-4918075;08/10/2010;C0;001327;-6;-6;15,18056;15,18;EU;40;0;01;18;272;0;S;JUNTA;0;;;0
01;4929-4097510;08/10/2010;C0;001327;-6;-6;21,88889;21,89;EU;40;0;01;18;272;2;S;JUNTA;0;;;0
01;4929-4917451;08/10/2010;C0;001327;-6;-6;15,13056;15,13;EU;40;0;01;18;272;3;S;JUNTA TAPA;0;;;
01;3511-08;05/10/2010;C0;001291;49;49;1,83;1,83;EU;0;0;01;18;00001;35;S;MANGUERA R2AT 1/2;0;;;0
01;3511-05;05/10/2010;C0;001291;119;119;1,49;1,49;EU;0;0;01;18;00001;0;S;MANGUERA R2AT 5/16;0;;;0
01;2X17-V;11/10/2010;C0;001328;3;3;1,53667;1,538;EU;0;0;01;18;22;0;S;TORICA VITON;0;;;0
01;2X14-V;11/10/2010;C0;001328;5;5;2,066;2,066;EU;0;0;01;18;22;0;S;TORICA VITON;0;;;0
01;4905-JLM710910;08/10/2010;C0;001324;4;4;19,63;19,63;EU;0;0;01;18;32;2;S;PISTA;0;;;
02;RM600-825-7212;11/10/2010;C0;001329;1;1;969,64557;969,65;EU;21;0;01;18;5;1;S;ALTERNADOR REMAN 75A;0;;;
01;4903-HTX7A-BS;08/10/2010;C0;001331;1;1;27;27;EU;0;0;01;18;221;1;S;BATERIA;0;;;
01;4903-NPD412;11/10/2010;C0;001332;1;1;3,05714;3,06;EU;30;0;01;18;221;1;S;PORTADIODOS DE PROTECCION 12V;0;;;
01;4903-ITGS324;11/10/2010;C0;001332;2;2;6,94286;6,94;EU;30;0;01;18;221;2;S;INTER. ELECTRONICA 24V S/SOP;0;;;
01;2174154;11/10/2010;C0;001333;1;1;75,23;75,23;EU;0;0;01;0;339;1;S;AMORTIGUADOR DE REGULADOR DE VOLANTE IT28G;0;;;0
01;4908-549-250-70;05/11/2010;C0;001334;-25;-25;0,91;0,91;EU;0;0;01;18;58;0;S;ABRAZADERA ZEBRA NIROSTA 12 MM.;0;;;
01;4908-549-270-90;05/11/2010;C0;001334;-25;-25;1,2952;1,2952;EU;0;0;01;18;58;2;S;ABRAZADERA ZEBRA NIROSTA 12 MM.;0;;;
01;EMBALAJES;08/10/2010;C0;001325;1;1;0,56;0,56;EU;0;0;01;18;214;6;S;EMBALAJES;0;;;0
02;22M-54-24722;13/10/2010;C0;001335;1;1;50,88608;50,88;EU;21;0;01;18;5;1;S;CRISTAL LATERAL DERECHO;0;;;0
02;22M-54-24731;13/10/2010;C0;001335;1;1;45,64557;45,65;EU;21;0;01;18;5;2;S;CRISTAL LATERAL DERECHO;0;;;0
02;22M-54-24241;13/10/2010;C0;001335;1;1;182,87342;182,87;EU;21;0;01;18;5;3;S;CRISTAL TRASERO;0;;;
02;423-70-21810;13/10/2010;C0;001336;1;1;67,82278;67,82;EU;21;0;01;18;5;1;S;CASQUILLO;0;;;
02;4919-4247011910;13/10/2010;C0;001337;1;1;55,66;55,66;EU;0;0;01;0;353;1;S;BULON;0;;;0
02;4919-4240912320;13/10/2010;C0;001337;2;2;6,47;6,47;EU;0;0;01;0;353;2;S;RETEN;0;;;0
02;4900;13/10/2010;C0;001337;1;1;2,1;2,1;EU;0;0;01;0;353;3;S;GASTOS DE EMBALAJE;0;;;0
02;CA0066055;13/10/2010;C0;001338;1;1;570,3038;570,3;EU;21;0;01;18;5;1;S;CARCASA CUBO REDUCTOR TRASERO;0;;;
01;6553-81-5710;13/10/2010;C0;001339;3;3;11,80169;11,8;EU;21;0;01;18;5;1;S;LAMINA DE AJUSTE (0.1 MM) BOMBA INY. PC1100;0;;;0
01;6553-81-5730;13/10/2010;C0;001339;3;3;11,32911;11,33;EU;21;0;01;18;5;2;S;LAMINA DE AJUSTE (0.5MM) BOMBA INY. PC1100;0;;;
02;500213511;13/10/2010;C0;001340;4;4;18,73101;18,73;EU;21;0;01;18;5;1;S;CASQUILLOS;0;;;
02;885111104;13/10/2010;C0;001341;1;1;75,32911;75,33;EU;21;0;01;18;5;1;S;FARO DERECHO DELANTERO;0;;;0
01;4928-11035845;13/10/2010;C0;001342;1;1;49,45;49,45;EU;0;0;01;18;310;1;S;CHAPA SEGURIDAD TUERCA;0;;;0
01;4928-914472;13/10/2010;C0;001342;1;1;2,02;2,02;EU;0;0;01;18;310;2;S;CLIP;0;;;0
01;4928-4870325;13/10/2010;C0;001342;2;2;10,59;10,59;EU;0;0;01;18;310;3;S;RETEN;0;;;0
01;4928-11991047;13/10/2010;C0;001343;2;2;21,87;21,87;EU;0;0;01;18;310;1;S;KIT SERVOMANDO L120;0;;;0
01;4937-28;13/10/2010;C0;001344;1;1;290,4;290,4;EU;15;0;01;18;168;1;S;CARTE MOTOR;0;;;0
01;4928-4746300;13/10/2010;C0;001345;8;8;6,86;6,86;EU;0;0;01;18;310;1;S;SILENTBLOCK TANQUE HIDRAULICO;0;;;0
01;569-16-81160;13/10/2010;C0;001346;3;3;38,02222;38,02;EU;40;0;01;18;5;1;S;FILTRO TRANSMISION;0;;;0
01;426-07-32441;13/10/2010;C0;001346;4;4;105,14167;105,14;EU;40;0;01;18;5;2;S;FILTRO A/A;0;;;0
01;E600-211-1340;13/10/2010;C0;001347;4;4;72,55833;72,56;EU;40;0;01;18;5;1;S;FILTRO ACEITE MOTOR;0;;;0
01;07002-13634;13/10/2010;C0;001348;6;6;2,71097;2,71;EU;21;0;01;18;5;0;S;TORICA;0;;;0
02;42N-46-11530;14/10/2010;C0;001349;4;4;11,74051;11,74;EU;21;0;01;18;5;1;S;TACOS ESTABILIZADORES INTERIORES DE LOS MOZOS;0;;;0
02;845240010;14/10/2010;C0;001350;1;1;476,92405;476,92;EU;21;0;01;18;5;1;S;SOLENOIDE  PARA SK714-5;0;;;0
01;1391378;14/10/2010;C0;001351;14;14;21,70429;21,704;EU;0;0;01;18;381;1;S;CASQUILLO;0;;;0
01;1638119;14/10/2010;C0;001351;10;10;8,845;8,845;EU;0;0;01;18;381;2;S;MUELLE;0;;;0
01;1493949;14/10/2010;C0;001351;6;6;19,02167;19,022;EU;0;0;01;18;381;3;S;MANDO DE TIC;0;;;0
01;3023811;14/10/2010;C0;001351;3;3;107,57667;107,578;EU;0;0;01;18;381;4;S;VALVULA;0;;;0
01;2189901;14/10/2010;C0;001351;3;3;16,54;16,541;EU;0;0;01;18;381;0;S;SOLENOIDE DE TRANS. 980G;0;;;0
01;2189894;14/10/2010;C0;001351;3;3;48,28333;48,282;EU;0;0;01;18;381;6;S;BOBINA SOLENOIDE;0;;;0
01;2144862;14/10/2010;C0;001351;3;3;187,40667;187,408;EU;0;0;01;18;381;7;S;GRUPO SENSOR        C 1064437;0;;;0
01;1053372;14/10/2010;C0;001351;3;3;4,66667;4,667;EU;0;0;01;18;381;8;S;MUELLE;0;;;0
01;1957876;14/10/2010;C0;001351;1;1;615,56;615,563;EU;0;0;01;18;381;9;S;TAPA PISTON;0;;;0
01;6Y5911;14/10/2010;C0;001352;3;3;11,89667;11,896;EU;0;0;01;0;321;1;S;DISCOS DE FRICCION QUE PASA 7G3129;0;;;0
01;1155568;14/10/2010;C0;001353;1;1;111,11;111,111;EU;0;0;01;0;364;1;S;PISTON;0;;;0
01;9P8116;14/10/2010;C0;001353;1;1;477,78;477,778;EU;0;0;01;0;364;2;S;CARRIER;0;;;0
01;1852-4003;14/10/2010;C0;001354;1;1;93,58;93,575;EU;0;0;01;18;00001;1;S;CONST. LATIGUILLO 830 MM 2" RECTO - 90º BRIDA;0;;;
01;07000-12021;13/10/2010;C0;001348;1;1;1,08861;1,09;EU;21;0;01;18;5;2;S;JUNTA TORICA;0;;;0
01;07000-F2018;13/10/2010;C0;001348;1;1;2,27848;2,28;EU;21;0;01;18;5;3;S;JUNTA TORICA;0;;;0
01;07001-02018;13/10/2010;C0;001348;1;1;11,4557;11,45;EU;21;0;01;18;5;0;S;ARO DURO;0;;;0
01;07000-13032;13/10/2010;C0;001348;8;8;1,18038;1,18;EU;21;0;01;18;5;5;S;TORICA;0;;;0
01;07002-12434;13/10/2010;C0;001348;3;3;2,8692;2,87;EU;21;0;01;18;5;6;S;TORICA;0;;;0
01;700-93-11320;13/10/2010;C0;001348;6;6;2,70042;2,7;EU;21;0;0;0;5;7;S;JUNTA TORICA;0;;;0
01;723-46-41950;13/10/2010;C0;001348;6;6;7,33966;7,34;EU;21;0;01;18;5;8;S;ANILLO;0;;;0
01;20E-60-K4110;13/10/2010;C0;001348;4;4;9,64873;9,65;EU;21;0;01;18;5;0;S;KIT JUNTAS TIC;0;;;0
01;20E-60-K3720;13/10/2010;C0;001348;4;4;89,81962;89,82;EU;21;0;01;18;5;10;S;KIT JUNTAS TIC;0;;;0
01;4202-4-070X10;14/10/2010;C0;001355;100;100;0,06;0,06;EU;10;0;01;18;17;1;S;TORNILLO FIJADOR;0;;;0
01;4202-5-080X12;14/10/2010;C0;001355;100;100;0,05;0,05;EU;10;0;01;18;17;2;S;TORNILLO FIJADOR;0;;;0
01;8X158;14/10/2010;C0;001356;1;1;4,77;4,77;EU;0;0;01;18;22;1;S;TORICA;0;;;
01;8X158;14/10/2010;C0;001357;6;6;4,77;4,77;EU;0;0;01;18;22;1;S;TORICA;0;;;
01;22511-06-08;14/10/2010;C0;001358;20;20;0,669;0,669;EU;0;0;01;18;00001;1;S;ESPIGA RECTA T.L. JIC 3/8;0;;;
01;4928-MF/4600-U;13/10/2010;C0;001359;1;1;1800;1800;EU;0;0;01;18;342;1;S;MANDO FINAL REDUCTOR COMPLETO USADO;0;;;0
01;4802-318854-R;14/10/2010;C0;001360;1;1;380;380;EU;0;0;01;18;348;1;S;REPARACION DE TURBO;0;;;
01;10550600;14/10/2010;C0;001361;2;2;8,46;8,46;EU;0;0;01;18;362;0;S;RESORTE DE GAS;0;;;0
01;08300650;14/10/2010;C0;001362;2;2;9,8;9,8;EU;55;0;01;18;362;0;S;RESORTE PRESION;0;;;0
01;09DISPA6;14/10/2010;C0;001363;100;100;0,402;0,402;EU;50;0;01;18;362;0;S;TUBERIA TEKALAN 6 X 4;0;;;0
01;09DISPA8;14/10/2010;C0;001363;100;100;0,783;0,783;EU;50;0;01;18;362;0;S;TUBERIA TEKALAN 8 X 6;0;;;0
01;09DISPA10;14/10/2010;C0;001363;50;50;1;1;EU;50;0;01;18;362;0;S;TUBERIA TEKALAN 8 X 10;0;;;0
01;09DISPA12;14/10/2010;C0;001363;100;100;1,68;1,68;EU;50;0;01;18;362;0;S;TUBERIA TEKALAN 10 X 12;0;;;0
01;RP343G30;15/10/2010;C0;001364;1000;1000;1,26;1,26;EU;0;0;01;18;218;0;S;ACEITE HIDRAULICO EP 68;0;;;0
01;RP701A96;15/10/2010;C0;001364;25;25;3,774;3,774;EU;0;0;01;18;218;0;S;LIQUIDO FRENOS DOT-4  500 ML.;0;;;0
01;4792-29;15/10/2010;C0;001366;1;1;1030;1030;EU;0;0;01;18;142;1;S;REPARACION BOMBA HIDRAULICA 621C;0;;;0
01;4928-20405587;15/10/2010;C0;001367;2;2;10,02;10,02;EU;0;0;01;18;310;1;S;ESPARRAGO ESCAPE;0;;;0
01;4928-20505959;15/10/2010;C0;001367;2;2;1,96;1,96;EU;0;0;01;18;310;2;S;TUERCA ESCAPE;0;;;0
01;4937-29;15/10/2010;C0;001368;1;1;325,6;325,6;EU;15;0;01;18;168;1;S;BOMBA AGUA COMPLETA;0;;;0
02;600-311-7132;15/10/2010;C0;001369;3;3;28,7;28,7;EU;40;0;01;18;5;1;S;FILTRO GASOIL  PASE 600-311-7111;0;;;0
02;6128-81-7043;15/10/2010;C0;001369;1;1;141,36667;141,36;EU;40;0;01;18;5;2;S;FILTRO AIRE CONJUNTO;0;;;0
02;600-211-1231;15/10/2010;C0;001369;1;1;19,71667;19,71;EU;40;0;01;18;5;3;S;FILTRO ACEITE MOTOR;0;;;
01;4739-256123;15/10/2010;C0;001371;1;1;263,37143;263,37;EU;30;0;01;18;7;0;S;JUEGO VASOS 1/2 26 PZAS;0;;;0
01;4739-0061242;15/10/2010;C0;001371;1;1;292;292;EU;30;0;01;18;7;0;S;LLAVE COMBINADA JUEGO 25 PIEZAS;0;;;0
01;4739-054101;15/10/2010;C0;001371;1;1;37,76471;37,77;EU;15;0;01;18;7;3;S;CAJA DE HERRAMIENTAS FAHER 500-5;0;;;0
01;4739-005123;15/10/2010;C0;001371;1;1;18,54667;18,55;EU;25;0;01;18;7;4;S;MARTILLO BELLOTA;0;;;0
01;4739-0060015;15/10/2010;C0;001371;1;1;27,48571;27,48;EU;30;0;01;18;7;5;S;MARTILLO NYLON;0;;;0
01;4739-0060108;15/10/2010;C0;001371;2;2;15,7;15,7;EU;30;0;01;18;7;6;S;AALICATE ARANDELAS  180 RECTO;0;;;0
01;4739-0060112;15/10/2010;C0;001371;2;2;16,4;16,4;EU;30;0;01;18;7;7;S;ALICATE ARANDELAS 170 CURVO;0;;;0
01;4739-0060201;15/10/2010;C0;001371;1;1;21,3;21,3;EU;30;0;01;18;7;8;S;ALICATE UNIVERSAL;0;;;0
01;4739-0060920;15/10/2010;C0;001371;1;1;18,7;18,7;EU;30;0;01;18;7;9;S;ALICATE P/M CAÑA 200 M/PVC;0;;;0
01;4739-0067660;15/10/2010;C0;001371;1;1;19,65714;19,66;EU;30;0;01;18;7;10;S;MORDAZA B/CURVA 10 PGD;0;;;0
01;4739-0065670;15/10/2010;C0;001371;1;1;37,12857;37,13;EU;30;0;01;18;7;0;S;LLAVE INGLESA 3/4" PALMERA;0;;;0
01;4739-0067180;15/10/2010;C0;001371;1;1;4,1;4,1;EU;30;0;01;18;7;12;S;GRANETE;0;;;0
01;4739-005131;15/10/2010;C0;001371;1;1;9,34667;9,35;EU;25;0;01;18;7;13;S;CORTAFRIO;0;;;0
01;02/630795;15/10/2010;C0;001373;1;1;5;5;EU;0;0;01;18;85;1;S;FILTRO ACEITE 801/803 02/630935;0;;;0
01;32/909200;15/10/2010;C0;001373;1;1;37,5;37,5;EU;0;0;01;18;85;2;S;FILTRO HIDRAULICO 1CX;0;;;0
01;32/917301;15/10/2010;C0;001373;1;1;15;15;EU;0;0;01;18;85;3;S;FILTRO AIRE PRIMARIO -   AF25553;0;;;0
01;32/917302;15/10/2010;C0;001373;1;1;15;15;EU;0;0;01;18;85;4;S;FILTRO AIRE SECUNDARIO - AF25497;0;;;0
01;4903-1005047;15/10/2010;C0;001376;1;1;360;360;EU;0;0;01;18;221;0;S;ALTERNADOR;0;;;0
01;81800H60-0-12;15/10/2010;C0;001374;3;3;7,26;7,26;EU;0;0;01;18;00001;1;S;MANOMETRO DIAMETRO 63 HORIZONTAL 1/4;0;;;
01;0818000V63-0-10;15/10/2010;C0;001377;2;2;7,065;7,063;EU;0;0;01;18;00001;1;S;MANOMETRO GLICERINA 0 - 10 BAR;0;;;
01;09VM-1/4F;15/10/2010;C0;001377;5;5;2,114;2,114;EU;0;0;01;18;00001;2;S;VALVULA MINI HEMBRA-HEMBRA 1/4;0;;;
01;4944-R0533;15/10/2010;C0;001378;1;1;42;42;EU;40;0;01;18;254;1;S;FILTRO GASOIL VASO;0;;;0
01;7X38;15/10/2010;C0;001375;1;1;3,76;3,76;EU;0;0;01;18;22;1;S;TORICA;0;;;
01;4928-978710;15/10/2010;C0;001379;2;2;17,18571;17,18;EU;65;0;01;18;252;2;S;CORREA               12,5 X 1075     L 60 E;0;;;0
01;4928-20814391;18/10/2010;C0;001380;1;1;371,75;371,75;EU;0;0;01;0;316;1;S;CARTE L120E;0;;;
01;4928-4870475;18/10/2010;C0;001381;1;1;2228,5;2228,5;EU;0;0;01;0;316;1;S;PALIER DELANTERO;0;;;
01;4928-977525;15/10/2010;C0;001379;1;1;13,34286;13,33;EU;65;0;01;18;252;3;S;CORREA AIRE ACONDICIONADO   12.5 X 888   L60E;0;;;
01;4795-SPAX857;15/10/2010;C0;001382;1;1;13,34286;13,33;EU;65;0;01;18;252;1;S;CORREA;0;;;
01;5.33X430.66;18/10/2010;C0;001383;2;2;26,45;26,45;EU;0;0;01;18;22;1;S;TORICA NITRILO;0;;;0
01;4903-84035;18/10/2010;C0;001384;7;7;1,85;1,85;EU;40;0;01;18;221;0;S;PORTA RELES 9 CONEXIONES;0;;;0
01;4915-05551022;06/10/2010;C0;001385;-20;-20;1,75;1,75;EU;30;0;01;18;58;0;S;CONECTOR PORTA MACHOS 2 VIAS;0;;;0
01;4915-05551023;06/10/2010;C0;001385;-5;-5;1,95143;1,95;EU;30;0;01;18;58;0;S;CONECTOR PORTA MACHOS 3 VIAS;0;;;0
01;4906-JUNTA NEGRA;08/10/2010;C0;001316;10;10;0,35;0,35;EU;30;0;01;18;213;1;S;JUNTA R-EXPRESS NEGRA;0;;;
01;22413-16-16;19/10/2010;C0;001386;10;10;3,967;3,967;EU;0;0;01;18;00001;1;S;ESPIGA RECTA T.L. ORFS 1";0;;;0
01;22413-10-10;19/10/2010;C0;001386;20;20;1,752;1,752;EU;0;0;01;18;00001;2;S;ESPIGA RECTA T.L. ORSF 5/8;0;;;0
01;22413-08-08;19/10/2010;C0;001386;20;20;1,151;1,151;EU;0;0;01;18;00001;3;S;ESPIGA RECTA T.L. ORFS 1/2;0;;;0
01;22413-05-06;19/10/2010;C0;001386;20;20;1,383;1,383;EU;0;0;01;18;00001;4;S;ESPIGA RECTA T.L. ORFS 5/16;0;;;0
01;22413-06-06;19/10/2010;C0;001386;20;20;0,923;0,923;EU;0;0;01;18;00001;5;S;ESPIGA RECTA T.L. ORFS 3/8;0;;;0
01;22413-04-04;19/10/2010;C0;001386;20;20;0,737;0,737;EU;0;0;01;18;00001;6;S;ESPIGA RECTA T.L. ORFS 1/4;0;;;0
01;22413-04-06;19/10/2010;C0;001386;10;10;1,224;1,224;EU;0;0;01;18;00001;7;S;ESPIGA RECTA T.L. ORFS 1/4;0;;;0
01;22413-10-12;19/10/2010;C0;001386;10;10;5,553;5,553;EU;0;0;01;18;00001;8;S;ESPIGA RECTA T.L. ORFS 5/8;0;;;0
01;22413-12-16;19/10/2010;C0;001386;5;5;6,224;6,224;EU;0;0;01;18;00001;9;S;ESPIGA RECTA T.L. ORFS 3/4;0;;;0
01;4903-630;06/10/2010;C0;001387;2;2;110,2;110,2;EU;0;0;01;18;221;0;S;BATERIA 180 +D;0;;;0
01;4738-BF825;18/10/2010;C0;001388;4;4;1,72;1,72;EU;0;0;01;18;214;0;S;FILTRO GASOIL CAV 296  S7111NC;0;;;0
01;4738-BT216;18/10/2010;C0;001388;3;3;4,59333;4,593;EU;0;0;01;18;214;0;S;FILTRO ACEITE MOTOR LF 701;0;;;0
01;4738-12230;18/10/2010;C0;001388;4;4;9,2;9,2;EU;0;0;01;18;214;0;S;FILTRO AIRE LINDE;0;;;0
02;395-06-11132;19/10/2010;C0;001389;1;1;42,68354;42,68;EU;21;0;01;18;5;1;S;AFORADOR DEL TANQUE DE GASOIL;0;;;0
02;21D-09-15790;19/10/2010;C0;001389;6;6;0,09072;0,09;EU;21;0;01;18;5;2;S;TORNILLO;0;;;0
02;01640-20408;19/10/2010;C0;001389;6;6;0,22996;0,23;EU;21;0;01;18;5;3;S;ARANDELA;0;;;
02;91402-06700;08/10/2010;C0;001319;1;1;51,43529;51,44;EU;15;0;01;18;352;2;S;MANGUITO AGUA DEL RADIADOR;0;;;
01;4929-3068476;19/10/2010;C0;001391;1;1;26,4;26,4;EU;40;0;01;18;272;0;S;JUNTA;0;;;0
01;42N-62-15470;19/10/2010;C0;001392;2;2;127,83333;127,83;EU;40;0;01;18;5;1;S;FILTRO KOMATSU;0;;;0
01;4751-9461610100;19/10/2010;C0;001393;1;1;15,85714;15,85;EU;30;0;01;18;254;0;S;TORNILLO HUECO CON VALVULA ANTIRETORNO;0;;;0
02;4929-4089662RXC;19/10/2010;C0;001394;-1;-1;250;250;EU;0;0;01;18;272;1;S;CORE DE LA ICV;0;;;0
01;4903-2SE002578;19/10/2010;C0;001395;4;4;8,5;8,5;EU;30;0;01;18;221;1;S;LUZ POSICION 3 SERVICIOS - LAND ROVERD;0;;;
02;4922-166065;19/10/2010;C0;001396;1;1;142,25;142,25;EU;40;0;01;18;226;0;S;ELECTROVENTILADOR;0;;;0
01;17A-20-11211;19/10/2010;C0;001397;-1;-1;820,82278;820,82;EU;21;0;01;18;5;1;S;CRUCETA CARDAN D155AX-5;0;;;
01;6114-11-5590;19/10/2010;C0;001398;4;4;13,56013;13,56;EU;21;0;01;18;5;1;S;TUERCA;0;;;0
01;6127-51-6822;19/10/2010;C0;001398;1;1;4,26582;4,27;EU;21;0;01;18;5;2;S;JUNTA DEL TURBO;0;;;0
01;6151-11-5710;19/10/2010;C0;001398;1;1;35,79747;35,8;EU;21;0;01;18;5;3;S;JUNTA TURBO;0;;;0
01;4738-IS7590;18/10/2010;C0;001388;1;1;38,04;38,04;EU;0;0;01;18;214;9;S;DESOLEADOR 4738-2200640593;0;;;0
01;4738-B178;18/10/2010;C0;001388;1;1;2,86;2,86;EU;0;0;01;18;214;10;S;FILTRO HIDRAULICO W719/5  / 4735-6211472650;0;;;0
01;4738-IA1722;18/10/2010;C0;001388;1;1;7,36;7,36;EU;0;0;01;18;214;11;S;FILTRO AIRE INGERSOL 4738-6211473950;0;;;0
01;EMBALAJES;18/10/2010;C0;001388;1;1;1,03;1,03;EU;0;0;01;18;214;12;S;EMBALAJES;0;;;
02;RM600-825-7212;19/10/2010;C0;001399;-1;-1;969,64557;969,65;EU;21;0;01;18;5;1;S;ALTERNADOR REMAN 75A;0;;;0
02;21D-54-13241;19/10/2010;C0;001400;1;1;50,86076;50,86;EU;21;0;01;18;5;1;S;BOMBIN MAQUINA  PUERTA IZQ.;0;;;
02;600-825-7212;15/10/2010;C0;001370;1;1;969,64557;969,65;EU;21;0;01;18;5;3;S;ALTERNADOR (NUEVO X REMAN);0;;;
01;6505-65-5020;19/10/2010;C0;001402;-1;-1;4200,45;4200,45;EU;0;0;01;18;5;0;S;TURBO   PARA D155AX-5;0;;;0
01;4207-20-250X100;19/10/2010;C0;001403;3;3;1,15;1,15;EU;0;0;01;18;17;1;S;TORNILLO ALLEN;0;;;0
01;4900;19/10/2010;C0;001404;1;1;105;105;EU;0;0;01;18;00000;1;S;TERMOMETRO PCE889 1000º;0;;;0
01;1171559;19/10/2010;C0;001405;1;1;76,89;76,89;EU;0;0;01;0;339;1;S;SOPORTE COGIDA;0;;;
01;2036473;19/10/2010;C0;001405;1;1;4,02;4,02;EU;0;0;01;0;339;2;S;JUNTA;0;;;
01;8T4133;19/10/2010;C0;001405;4;4;0,21;0,21;EU;0;0;01;0;339;3;S;TUERCA 10-150;0;;;
01;8T4121;19/10/2010;C0;001405;4;4;0,26;0,26;EU;0;0;01;0;339;4;S;ARANDELA;0;;;
01;4900-800;19/10/2010;C0;001406;2;2;7,15;7,15;EU;0;0;01;18;106;0;S;BOTE LACRE;0;;;0
02;RM600-825-7212;19/10/2010;C0;001407;-1;-1;969,64557;969,65;EU;21;0;01;18;5;1;S;ALTERNADOR REMAN 75A;0;;;0
02;RM600-825-7212;19/10/2010;C0;001408;1;1;969,65672;969,65;EU;33;0;01;18;5;1;S;ALTERNADOR REMAN 75A;0;;;0
01;RP037M30;20/10/2010;C0;001410;1000;1000;1,551;1,551;EU;0;0;01;18;218;0;S;ACEITE MOTOR 15 W 40;0;;;0
01;86511441;19/10/2010;C0;001409;1;1;517;517;EU;0;0;01;18;00000;1;S;TUERCA ROTACION INTERIOR;0;;;0
01;86220779;19/10/2010;C0;001409;1;1;5,28;5,28;EU;0;0;01;18;00000;2;S;ANILLA SEGURIDAD;0;;;
01;4P9396;20/10/2010;C0;001411;1;1;8,6;8,6;EU;0;0;01;0;353;0;S;TUBO INYECTOR Nº 6;0;;;0
01;4751-DLLA144P117;20/10/2010;C0;001412;6;6;61,81111;61,81;EU;40;0;01;18;254;1;S;TOBERA;0;;;0
